document	date	dialect/place	lemma	POS	infl	form	pref	MHG?	PGmc	inflcat	class	form.norm	cons	MHG.norm	C.obs	C.exp	C.coding	V.obs	V.exp	V.coding
137	1668	Ofr	ziehen	VVFIN	Ind.Past.Sg.3	zoge	nach=	N	teuhan-	PastSgInd3	2	zoge	h	zôch	g	h	innovative	o	o	conservative
137	1668	Ofr	leihen	VVFIN	*Past.Sg.3	verliehe	ver=	N	līhwan-	PastSgInd3	1	liehe	hw	lêch	h	h	conservative	ie	ei	innovative
137	1668	Ofr	ziehen	VVPP	--	eingezogen	ein=	N	teuhan-	ppl	2	gezogen	h	gezogen	g	g	conservative	o	o	conservative
137	1668	Ofr	ziehen	VVFIN	*Pres.Pl.3	ziehen	an=	N	teuhan-	PresPlInd3	2	ziehen	h	ziehen	h	h	conservative	ie	ie	conservative
123	1486	Schwaeb	ziehen	VVFIN	Ind.Past.Sg.3	ertzoch	er=	N	teuhan-	PastSgInd3	2	zoch	h	zôch	h	h	conservative	o	o	conservative
123	1486	Schwaeb	ziehen	VVPP	--	ertzogen	er=	N	teuhan-	ppl	2	zogen	h	gezogen	g	g	conservative	o	o	conservative
123	1486	Schwaeb	ziehen	VVINF	--	ziehen		N	teuhan-	inf	2	ziehen	h	ziehen	h	h	conservative	ie	ie	conservative
123	1486	Schwaeb	ziehen	VVPP	--	dar#ein#getzogen	darein=	N	teuhan-	ppl	2	#getzogen	h	gezogen	g	g	conservative	o	o	conservative
123	1486	Schwaeb	ziehen	VVPP	--	dar#ein#getzogen	darein=	N	teuhan-	ppl	2	#getzogen	h	gezogen	g	g	conservative	o	o	conservative
123	1486	Schwaeb	ziehen	VVPP	--	eingezogen	ein=	N	teuhan-	ppl	2	gezogen	h	gezogen	g	g	conservative	o	o	conservative
123	1486	Schwaeb	ziehen	VVPP	--	eingetzogen	ein=	N	teuhan-	ppl	2	getzogen	h	gezogen	g	g	conservative	o	o	conservative
123	1486	Schwaeb	lieren-	VVPP	--	verloren	ver-	N	leusan-	ppl	2	loren	s	loren	r	r	conservative	o	o	conservative
123	1486	Schwaeb	ziehen	VVPP	--	entzogen	ent=	N	teuhan-	ppl	2	zogen	h	gezogen	g	g	conservative	o	o	conservative
123	1486	Schwaeb	ziehen	VVFIN	Ind.Pres.Sg.3	zücht		N	teuhan-	PresSgInd3	2	zücht	h	ziuhet	h	h	conservative	eu	eu	conservative
123	1486	Schwaeb	ziehen	VVPP	--	getzogen		N	teuhan-	ppl	2	getzogen	h	gezogen	g	g	conservative	o	o	conservative
123	1486	Schwaeb	ziehen	VVINF	--	ertziehen	er=	N	teuhan-	inf	2	ziehen	h	ziehen	h	h	conservative	ie	ie	conservative
123	1486	Schwaeb	ziehen	VVFIN	Ind.Past.Sg.1	zoch		N	teuhan-	PastSgInd1	2	zoch	h	zôch	h	h	conservative	o	o	conservative
123	1486	Schwaeb	ziehen	VVFIN	Ind.Past.Sg.3	zoch		N	teuhan-	PastSgInd3	2	zoch	h	zôch	h	h	conservative	o	o	conservative
123	1486	Schwaeb	ziehen	VVFIN	Ind.Past.Sg.3	zoch		N	teuhan-	PastSgInd3	2	zoch	h	zôch	h	h	conservative	o	o	conservative
123	1486	Schwaeb	ziehen	VVFIN	Subj.Pres.Sg.3	an#ziehe	an=	N	teuhan-	PresSgSubj3	2	ziehe	h	ziehe	h	h	conservative	ie	ie	conservative
123	1486	Schwaeb	ziehen	VVINF	--	hinweg#zetziehen	hinweg=	N	teuhan-	inf	2	zetziehen	h	ziehen	h	h	conservative	ie	ie	conservative
123	1486	Schwaeb	ziehen	VVFIN	Subj.Past.Sg.3	züge		N	teuhan-	PastSgSubj3	2	züge	h	züge	g	g	conservative	u	u	conservative
123	1486	Schwaeb	ziehen	VVPP	--	ertzogen	er=	N	teuhan-	ppl	2	zogen	h	gezogen	g	g	conservative	o	o	conservative
123	1486	Schwaeb	ziehen	VVPP	--	für#getzogen	vor=	N	teuhan-	ppl	2	#getzogen	h	gezogen	g	g	conservative	o	o	conservative
123	1486	Schwaeb	ziehen	VVFIN	Subj.Past.Sg.1	her#dan#züge	herdan=	N	teuhan-	PastSgSubj1	2	züge	h	züge	g	g	conservative	u	u	conservative
123	1486	Schwaeb	ziehen	VVPP	--	vertzogen	ver=	N	teuhan-	ppl	2	zogen	h	gezogen	g	g	conservative	o	o	conservative
123	1486	Schwaeb	ziehen	VVFIN	Ind.Pres.Sg.1	züch		N	teuhan-	PresSgInd1	2	züch	h	ziuhe	h	h	conservative	eu	eu	conservative
123	1486	Schwaeb	ziehen	VVFIN	Ind.Pres.Sg.1	züch		N	teuhan-	PresSgInd1	2	züch	h	ziuhe	h	h	conservative	eu	eu	conservative
123	1486	Schwaeb	ziehen	VVFIN	Ind.Pres.Sg.3	zücht	hinweg=	N	teuhan-	PresSgInd3	2	zücht	h	ziuhet	h	h	conservative	eu	eu	conservative
123	1486	Schwaeb	lieren-	VVINF	--	verlieren	ver-	N	leusan-	inf	2	lieren	s	liesen	r	s	innovative	ie	ie	conservative
123	1486	Schwaeb	lieren-	VVPP	--	verlorn	ver-	N	leusan-	ppl	2	lorn	s	loren	r	r	conservative	o	o	conservative
123	1486	Schwaeb	lieren-	VVPP	--	Verloren	ver-	N	leusan-	ppl	2	loren	s	loren	r	r	conservative	o	o	conservative
123	1486	Schwaeb	ziehen	VVPP	--	uffgetzogen	auf=	N	teuhan-	ppl	2	fgetzogen	h	gezogen	g	g	conservative	o	o	conservative
123	1486	Schwaeb	ziehen	VVFIN	Ind.Pres.Sg.1	züch		N	teuhan-	PresSgInd1	2	züch	h	ziuhe	h	h	conservative	eu	eu	conservative
123	1486	Schwaeb	ziehen	VVFIN	Ind.Pres.Sg.1	züch		N	teuhan-	PresSgInd1	2	züch	h	ziuhe	h	h	conservative	eu	eu	conservative
123	1486	Schwaeb	ziehen	VVINF	--	hin#weg#zeziehen	hinweg=	N	teuhan-	inf	2	zeziehen	h	ziehen	h	h	conservative	ie	ie	conservative
123	1486	Schwaeb	ziehen	VVFIN	Ind.Pres.Sg.3	da#her#zücht	daher=	N	teuhan-	PresSgInd3	2	zücht	h	ziuhet	h	h	conservative	eu	eu	conservative
123	1486	Schwaeb	ziehen	VVPP	--	in#getzoͤgen	ein=	N	teuhan-	ppl	2	#getzoͤgen	h	gezogen	g	g	conservative	o	o	conservative
123	1486	Schwaeb	lieren-	VVPP	--	verlorn	ver-	N	leusan-	ppl	2	lorn	s	loren	r	r	conservative	o	o	conservative
123	1486	Schwaeb	lieren-	VVPP	--	verlorn	ver-	N	leusan-	ppl	2	lorn	s	loren	r	r	conservative	o	o	conservative
123	1486	Schwaeb	lieren-	VVPP	--	verlorn	ver-	N	leusan-	ppl	2	lorn	s	loren	r	r	conservative	o	o	conservative
123	1486	Schwaeb	lieren-	VVPP	--	verloren	ver-	N	leusan-	ppl	2	loren	s	loren	r	r	conservative	o	o	conservative
123	1486	Schwaeb	lieren-	VVPP	--	verlorn	ver-	N	leusan-	ppl	2	lorn	s	loren	r	r	conservative	o	o	conservative
123	1486	Schwaeb	lieren-	VVPP	--	verloren	ver-	N	leusan-	ppl	2	loren	s	loren	r	r	conservative	o	o	conservative
123	1486	Schwaeb	ziehen	VVFIN	Ind.Pres.Sg.1	vertzüch	ver=	N	teuhan-	PresSgInd1	2	züch	h	ziuhe	h	h	conservative	eu	eu	conservative
123	1486	Schwaeb	frieren	VVFIN	Ind.Pres.Sg.3	frürt		N	freusan-	PresSgInd3	2	frürt	s	vriuset	r	s	innovative	eu	eu	conservative
123	1486	Schwaeb	lieren-	VVFIN	*Pres.Pl.3	verliren	ver-	N	leusan-	PresPlInd3	2	liren	s	liesen	r	s	innovative	ie	ie	conservative
123	1486	Schwaeb	ziehen	VVPP	--	yn#getzogen	ein=	N	teuhan-	ppl	2	#getzogen	h	gezogen	g	g	conservative	o	o	conservative
123	1486	Schwaeb	lieren-	VVFIN	*Pres.Pl.3	verlieren	ver-	N	leusan-	PresPlInd3	2	lieren	s	liesen	r	s	innovative	ie	ie	conservative
123	1486	Schwaeb	ziehen	VVFIN	Ind.Pres.Sg.2	vertzüchst	ver=	N	teuhan-	PresSgInd2	2	züchst	h	ziuhes	h	h	conservative	eu	eu	conservative
123	1486	Schwaeb	ziehen	VVFIN	*Pres.Pl.3	ziechen		N	teuhan-	PresPlInd3	2	ziechen	h	ziehen	h	h	conservative	ie	ie	conservative
123	1486	Schwaeb	ziehen	VVFIN	*Pres.Pl.3	vertziehen	ver=	N	teuhan-	PresPlInd3	2	ziehen	h	ziehen	h	h	conservative	ie	ie	conservative
123	1486	Schwaeb	ziehen	VVFIN	*Pres.Pl.3	vertziehen	ver=	N	teuhan-	PresPlInd3	2	ziehen	h	ziehen	h	h	conservative	ie	ie	conservative
123	1486	Schwaeb	ziehen	VVFIN	Subj.Past.Sg.3	auf#züge	auf=	N	teuhan-	PastSgSubj3	2	züge	h	züge	g	g	conservative	u	u	conservative
123	1486	Schwaeb	ziehen	VVPP	--	entzogen	ent=	N	teuhan-	ppl	2	zogen	h	gezogen	g	g	conservative	o	o	conservative
123	1486	Schwaeb	lieren-	VVPP	--	verloren	ver-	N	leusan-	ppl	2	loren	s	loren	r	r	conservative	o	o	conservative
123	1486	Schwaeb	lieren-	VVPP	--	verloren	ver-	N	leusan-	ppl	2	loren	s	loren	r	r	conservative	o	o	conservative
123	1486	Schwaeb	lieren-	VVPP	--	verlorn	ver-	N	leusan-	ppl	2	lorn	s	loren	r	r	conservative	o	o	conservative
123	1486	Schwaeb	lieren-	VVPP	--	verloren	ver-	N	leusan-	ppl	2	loren	s	loren	r	r	conservative	o	o	conservative
123	1486	Schwaeb	ziehen	VVFIN	Ind.Pres.Sg.3	vertzücht	ver=	N	teuhan-	PresSgInd3	2	zücht	h	ziuhet	h	h	conservative	eu	eu	conservative
123	1486	Schwaeb	ziehen	VVFIN	Ind.Pres.Sg.3	vertzücht	ver=	N	teuhan-	PresSgInd3	2	zücht	h	ziuhet	h	h	conservative	eu	eu	conservative
123	1486	Schwaeb	ziehen	VVFIN	*Pres.Pl.3	verziehen	ver=	N	teuhan-	PresPlInd3	2	ziehen	h	ziehen	h	h	conservative	ie	ie	conservative
123	1486	Schwaeb	ziehen	VVFIN	Ind.Past.Sg.3	vertzoch	ver=	N	teuhan-	PastSgInd3	2	zoch	h	zôch	h	h	conservative	o	o	conservative
123	1486	Schwaeb	ziehen	VVFIN	*Pres.Pl.3	vertziehen	ver=	N	teuhan-	PresPlInd3	2	ziehen	h	ziehen	h	h	conservative	ie	ie	conservative
123	1486	Schwaeb	ziehen	VVFIN	Subj.Past.Sg.3	züge		N	teuhan-	PastSgSubj3	2	züge	h	züge	g	g	conservative	u	u	conservative
123	1486	Schwaeb	zeihen	VVINF	--	ziehen		N	tīhan-	inf	1	ziehen	h	zîhen	h	h	conservative	i	i	conservative
123	1486	Schwaeb	ziehen	VVFIN	*Pres.Pl.3	ziehen		N	teuhan-	PresPlInd3	2	ziehen	h	ziehen	h	h	conservative	ie	ie	conservative
123	1486	Schwaeb	fliehen	VVINF	--	entflihen	ent=	N	fleuhan-	inf	2	flihen	h	vliehen	h	h	conservative	ie	ie	conservative
123	1486	Schwaeb	ziehen	VVFIN	Ind.Past.Pl.3	zugen		N	teuhan-	PastPlInd3	2	zugen	h	zugen	g	g	conservative	u	u	conservative
123	1486	Schwaeb	ziehen	VVPP	--	yn#getzogen	ein=	N	teuhan-	ppl	2	#getzogen	h	gezogen	g	g	conservative	o	o	conservative
241	1350	Hess	zeihen	VVPP	--	virzigen	ver=	N	tīhan-	ppl	1	zigen	h	zigen	g	g	conservative	ie	ie	conservative
241	1350	Hess	ziehen	VVFIN	Ind.Pres.Sg.3	zuget		N	teuhan-	PresSgInd3	2	zuget	h	ziuhet	g	h	innovative	eu	eu	conservative
241	1350	Hess	fliehen	VVINF	--	flieen		N	fleuhan-	inf	2	flieen	h	vliehen	h	h	conservative	ie	ie	conservative
241	1350	Hess	fliehen	VVFIN	*Pres.Pl.1	flien		N	fleuhan-	PresPlInd1	2	flien	h	vliehen	h	h	conservative	ie	ie	conservative
241	1350	Hess	ziehen	VVPP	--	gezogene		N	teuhan-	ppl	2	gezogene	h	gezogen	g	g	conservative	o	o	conservative
241	1350	Hess	fliehen	VVINF	--	flieen		N	fleuhan-	inf	2	flieen	h	vliehen	h	h	conservative	ie	ie	conservative
241	1350	Hess	zeihen	VVFIN	Ind.Pres.Pl.3	vercient	ver=	N	tīhan-	PresPlInd3	1	cient	h	zîhent	h	h	conservative	i	i	conservative
241	1350	Hess	fliehen	VVFIN	Ind.Pres.Sg.2	inflies		N	fleuhan-	PresSgInd2	2	inflies	h	vliuhest	h	h	conservative	ie	eu	innovative
241	1350	Hess	lieren-	VVFIN	Subj.Pres.Sg.2	virlizes	ver-	N	leusan-	PresSgSubj2	2	lizes	s	liesest	s	s	conservative	i	i	conservative
241	1350	Hess	fliehen	VVFIN	Ind.Pres.Sg.3	influet		N	fleuhan-	PresSgInd3	2	influet	h	vliuhet	h	h	conservative	eu	eu	conservative
241	1350	Hess	kiesen2	VVFIN	Subj.Pres.Sg.3	kise		N	keusan-	PresSgSubj3	2	kise	s	kiese	s	s	conservative	ie	ie	conservative
241	1350	Hess	kiesen2	VVINF	--	kiesen		N	keusan-	inf	2	kiesen	s	kiesen	s	s	conservative	ie	ie	conservative
241	1350	Hess	kiesen2	VVPP	--	gecorn		N	keusan-	ppl	2	gecorn	s	koren	r	r	conservative	o	o	conservative
241	1350	Hess	lieren-	VVPP	--	virloren	ver-	N	leusan-	ppl	2	loren	s	loren	r	r	conservative	o	o	conservative
241	1350	Hess	lieren-	VVFIN	Subj.Pres.Sg.3	invirliese	ver-	N	leusan-	PresSgSubj3	2	liese	s	liese	s	s	conservative	ie	ie	conservative
241	1350	Hess	lieren-	VVPP	--	verlorn	ver-	N	leusan-	ppl	2	lorn	s	loren	r	r	conservative	o	o	conservative
241	1350	Hess	kiesen2	VVPP	--	gecorn		N	keusan-	ppl	2	gecorn	s	koren	r	r	conservative	o	o	conservative
241	1350	Hess	ziehen	VVPP	--	an#gezogen	an=	N	teuhan-	ppl	2	#gezogen	h	gezogen	g	g	conservative	o	o	conservative
241	1350	Hess	ziehen	VVPP	--	ziende		N	teuhan-	ppl	2	ziende	h	gezogen	h	g	innovative	?	o	innovative
241	1350	Hess	lieren-	VVFIN	Subj.Pres.Sg.3	inverliese	ver-	N	leusan-	PresSgSubj3	2	liese	s	liese	s	s	conservative	ie	ie	conservative
241	1350	Hess	ziehen	VVINF	--	abe#zien	ab=	N	teuhan-	inf	2	e#zien	h	ziehen	h	h	conservative	ie	ie	conservative
241	1350	Hess	lieren-	VVFIN	Ind.Pres.Sg.3	verluset	er-	N	leusan-	PresSgInd3	2	luset	s	liuset	s	s	conservative	eu	eu	conservative
241	1350	Hess	ziehen	VVINF	--	abe#ziegen	ab=	N	teuhan-	inf	2	e#ziegen	h	ziehen	g	h	innovative	ie	ie	conservative
241	1350	Hess	ziehen	VVFIN	*Pres.Pl.3	abe#inzieen	ab=	N	teuhan-	PresPlInd3	2	e#inzieen	h	ziehen	h	h	conservative	ie	ie	conservative
241	1350	Hess	ziehen	VVFIN	Subj.Pres.Sg.3	uz#zie	aus=	N	teuhan-	PresSgSubj3	2	z#zie	h	ziehe	h	h	conservative	ie	ie	conservative
241	1350	Hess	kiesen2	VVFIN	Ind.Pres.Sg.3	irkuset	er=	N	keusan-	PresSgInd3	2	kuset	s	kiuset	s	s	conservative	eu	eu	conservative
241	1350	Hess	kiesen2	VVFIN	Ind.Pres.Sg.3	irkuset	er=	N	keusan-	PresSgInd3	2	kuset	s	kiuset	s	s	conservative	eu	eu	conservative
241	1350	Hess	kiesen2	VVPP	--	irkorn	er=	N	keusan-	ppl	2	korn	s	koren	r	r	conservative	o	o	conservative
241	1350	Hess	kiesen2	VVFIN	Ind.Pres.Sg.3	irkuset	er=	N	keusan-	PresSgInd3	2	kuset	s	kiuset	s	s	conservative	eu	eu	conservative
241	1350	Hess	fliehen	VVFIN	*Pres.Pl.3	inflin		N	fleuhan-	PresPlInd3	2	inflin	h	vliehen	h	h	conservative	ie	ie	conservative
241	1350	Hess	kiesen2	VVFIN	Ind.Pres.Sg.3	irkusit	er=	N	keusan-	PresSgInd3	2	kusit	s	kiuset	s	s	conservative	eu	eu	conservative
255	1599	Thuer	ziehen	VVFIN	Ind.Past.Sg.3	zog		N	teuhan-	PastSgInd3	2	zog	h	zôch	g	h	innovative	o	o	conservative
255	1599	Thuer	ziehen	VVFIN	Ind.Past.Sg.3	Zoch		N	teuhan-	PastSgInd3	2	Zoch	h	zôch	h	h	conservative	o	o	conservative
255	1599	Thuer	fliehen	VVINF	--	fliehen		N	fleuhan-	inf	2	fliehen	h	vliehen	h	h	conservative	ie	ie	conservative
255	1599	Thuer	ziehen	VVFIN	Ind.Past.Sg.3	Zog		N	teuhan-	PastSgInd3	2	Zog	h	zôch	g	h	innovative	o	o	conservative
255	1599	Thuer	ziehen	VVFIN	Ind.Past.Pl.3	zogen		N	teuhan-	PastPlInd3	2	zogen	h	zugen	g	g	conservative	o	u	innovative
255	1599	Thuer	ziehen	VVFIN	Subj.Past.Pl.3	Zoͤhen	ab=	N	teuhan-	PastPlSubj3	2	ͤhen	h	zügen	h	g	innovative	o	u	innovative
255	1599	Thuer	ziehen	VVFIN	Ind.Past.Sg.3	zog		N	teuhan-	PastSgInd3	2	zog	h	zôch	g	h	innovative	o	o	conservative
255	1599	Thuer	ziehen	VVFIN	Ind.Past.Sg.3	zog		N	teuhan-	PastSgInd3	2	zog	h	zôch	g	h	innovative	o	o	conservative
255	1599	Thuer	ziehen	VVFIN	Ind.Past.Sg.3	zoch		N	teuhan-	PastSgInd3	2	zoch	h	zôch	h	h	conservative	o	o	conservative
255	1599	Thuer	ziehen	VVFIN	Ind.Past.Pl.3	zogen	aus=	N	teuhan-	PastPlInd3	2	zogen	h	zugen	g	g	conservative	o	u	innovative
255	1599	Thuer	ziehen	VVFIN	Ind.Past.Sg.3	zog	aus=	N	teuhan-	PastSgInd3	2	zog	h	zôch	g	h	innovative	o	o	conservative
255	1599	Thuer	ziehen	VVFIN	Ind.Past.Sg.3	zog		N	teuhan-	PastSgInd3	2	zog	h	zôch	g	h	innovative	o	o	conservative
255	1599	Thuer	ziehen	VVFIN	Ind.Past.Sg.3	zog		N	teuhan-	PastSgInd3	2	zog	h	zôch	g	h	innovative	o	o	conservative
255	1599	Thuer	ziehen	VVFIN	Ind.Past.Sg.3	zoch	hin=	N	teuhan-	PastSgInd3	2	zoch	h	zôch	h	h	conservative	o	o	conservative
255	1599	Thuer	ziehen	VVFIN	Ind.Past.Sg.3	zoch		N	teuhan-	PastSgInd3	2	zoch	h	zôch	h	h	conservative	o	o	conservative
255	1599	Thuer	lieren-	VVFIN	Ind.Past.Sg.3	verlor	ver-	N	leusan-	PastSgInd3	2	lor	s	lôs	r	s	innovative	o	o	conservative
255	1599	Thuer	ziehen	VVFIN	Ind.Past.Sg.3	daruͤber#zoch	darüber=	N	teuhan-	PastSgInd3	2	zoch	h	zôch	h	h	conservative	o	o	conservative
255	1599	Thuer	ziehen	VVPP	--	abgezogen	ab=	N	teuhan-	ppl	2	gezogen	h	gezogen	g	g	conservative	o	o	conservative
255	1599	Thuer	ziehen	VVFIN	Ind.Past.Sg.3	zoch	auf=	N	teuhan-	PastSgInd3	2	zoch	h	zôch	h	h	conservative	o	o	conservative
255	1599	Thuer	ziehen	VVPP	--	fort#gezogen	fort=	N	teuhan-	ppl	2	#gezogen	h	gezogen	g	g	conservative	o	o	conservative
255	1599	Thuer	ziehen	VVINF	--	ziehen	auf=	N	teuhan-	inf	2	ziehen	h	ziehen	h	h	conservative	ie	ie	conservative
255	1599	Thuer	fliehen	VVINF	--	fliehen		N	fleuhan-	inf	2	fliehen	h	vliehen	h	h	conservative	ie	ie	conservative
255	1599	Thuer	ziehen	VVFIN	Ind.Past.Sg.3	zoch		N	teuhan-	PastSgInd3	2	zoch	h	zôch	h	h	conservative	o	o	conservative
255	1599	Thuer	ziehen	VVFIN	Ind.Past.Sg.3	zoch		N	teuhan-	PastSgInd3	2	zoch	h	zôch	h	h	conservative	o	o	conservative
255	1599	Thuer	ziehen	VVFIN	Ind.Past.Sg.3	Zoch		N	teuhan-	PastSgInd3	2	Zoch	h	zôch	h	h	conservative	o	o	conservative
255	1599	Thuer	fliehen	VVFIN	Ind.Past.Sg.3	entflohe	ent=	N	fleuhan-	PastSgInd3	2	flohe	h	vlôch	h	h	conservative	o	o	conservative
255	1599	Thuer	ziehen	VVPP	--	vorgezogen	vor=	N	teuhan-	ppl	2	gezogen	h	gezogen	g	g	conservative	o	o	conservative
255	1599	Thuer	ziehen	VVINF	--	ziehen		N	teuhan-	inf	2	ziehen	h	ziehen	h	h	conservative	ie	ie	conservative
255	1599	Thuer	ziehen	VVFIN	Ind.Past.Pl.3	zogen		N	teuhan-	PastPlInd3	2	zogen	h	zugen	g	g	conservative	o	u	innovative
255	1599	Thuer	ziehen	VVFIN	Ind.Past.Sg.3	zoch	davon=	N	teuhan-	PastSgInd3	2	zoch	h	zôch	h	h	conservative	o	o	conservative
255	1599	Thuer	ziehen	VVFIN	Ind.Past.Pl.3	zohen		N	teuhan-	PastPlInd3	2	zohen	h	zugen	h	g	innovative	o	u	innovative
255	1599	Thuer	ziehen	VVINF	--	außziehen	aus=	N	teuhan-	inf	2	ziehen	h	ziehen	h	h	conservative	ie	ie	conservative
255	1599	Thuer	ziehen	VVFIN	Ind.Past.Sg.3	zoch		N	teuhan-	PastSgInd3	2	zoch	h	zôch	h	h	conservative	o	o	conservative
255	1599	Thuer	ziehen	VVFIN	Ind.Past.Sg.3	zoch		N	teuhan-	PastSgInd3	2	zoch	h	zôch	h	h	conservative	o	o	conservative
255	1599	Thuer	ziehen	VVFIN	Ind.Past.Sg.3	Zoch		N	teuhan-	PastSgInd3	2	Zoch	h	zôch	h	h	conservative	o	o	conservative
255	1599	Thuer	fliehen	VVFIN	Ind.Past.Sg.3	flohe		N	fleuhan-	PastSgInd3	2	flohe	h	vlôch	h	h	conservative	o	o	conservative
255	1599	Thuer	fliehen	VVFIN	Ind.Past.Sg.3	flohe		N	fleuhan-	PastSgInd3	2	flohe	h	vlôch	h	h	conservative	o	o	conservative
255	1599	Thuer	ziehen	VVFIN	Ind.Past.Sg.3	Zoch		N	teuhan-	PastSgInd3	2	Zoch	h	zôch	h	h	conservative	o	o	conservative
255	1599	Thuer	ziehen	VVFIN	Ind.Pres.Sg.3	Zeucht		N	teuhan-	PresSgInd3	2	Zeucht	h	ziuhet	h	h	conservative	eu	eu	conservative
255	1599	Thuer	fliehen	VVPP	--	geflohen		N	fleuhan-	ppl	2	geflohen	h	gevlieht	h	g	innovative	o	o	conservative
255	1599	Thuer	ziehen	VVFIN	Ind.Past.Sg.3	zoch		N	teuhan-	PastSgInd3	2	zoch	h	zôch	h	h	conservative	o	o	conservative
255	1599	Thuer	ziehen	VVFIN	Ind.Past.Sg.3	Zohe		N	teuhan-	PastSgInd3	2	Zohe	h	zôch	h	h	conservative	o	o	conservative
255	1599	Thuer	ziehen	VVFIN	Ind.Past.Sg.3	vnterzoch	unter=	N	teuhan-	PastSgInd3	2	zoch	h	zôch	h	h	conservative	o	o	conservative
255	1599	Thuer	ziehen	VVFIN	Ind.Past.Sg.3	Zoch		N	teuhan-	PastSgInd3	2	Zoch	h	zôch	h	h	conservative	o	o	conservative
255	1599	Thuer	ziehen	VVFIN	Ind.Past.Pl.3	Zogen	fort=	N	teuhan-	PastPlInd3	2	Zogen	h	zugen	g	g	conservative	o	u	innovative
255	1599	Thuer	lieren-	VVFIN	Ind.Past.Pl.3	verloren	ver-	N	leusan-	PastPlInd3	2	loren	s	luren	r	r	conservative	o	u	innovative
255	1599	Thuer	ziehen	VVFIN	Ind.Past.Pl.3	Zohen		N	teuhan-	PastPlInd3	2	Zohen	h	zugen	h	g	innovative	o	u	innovative
255	1599	Thuer	lieren-	VVFIN	Ind.Past.Pl.3	verloren	ver-	N	leusan-	PastPlInd3	2	loren	s	luren	r	r	conservative	o	u	innovative
255	1599	Thuer	kiesen2	VVPP	--	gekorn		N	keusan-	ppl	2	gekorn	s	koren	r	r	conservative	o	o	conservative
255	1599	Thuer	ziehen	VVFIN	Ind.Past.Sg.3	Zoch		N	teuhan-	PastSgInd3	2	Zoch	h	zôch	h	h	conservative	o	o	conservative
255	1599	Thuer	ziehen	VVFIN	Ind.Past.Sg.3	zoch	um=	N	teuhan-	PastSgInd3	2	zoch	h	zôch	h	h	conservative	o	o	conservative
255	1599	Thuer	ziehen	VVFIN	Ind.Past.Sg.3	Zohe	um=	N	teuhan-	PastSgInd3	2	Zohe	h	zôch	h	h	conservative	o	o	conservative
255	1599	Thuer	ziehen	VVFIN	Ind.Past.Pl.3	hinab#zogen	hinab=	N	teuhan-	PastPlInd3	2	zogen	h	zugen	g	g	conservative	o	u	innovative
255	1599	Thuer	fliehen	VVPP	--	geflogen		N	fleuhan-	ppl	2	geflogen	h	gevlieht	g	g	conservative	o	o	conservative
255	1599	Thuer	ziehen	VVPP	--	vberzogen	über=	N	teuhan-	ppl	2	zogen	h	gezogen	g	g	conservative	o	o	conservative
255	1599	Thuer	ziehen	VVFIN	Ind.Past.Sg.3	zoch		N	teuhan-	PastSgInd3	2	zoch	h	zôch	h	h	conservative	o	o	conservative
255	1599	Thuer	lieren-	VVFIN	Ind.Past.Sg.3	verlohr	ver-	N	leusan-	PastSgInd3	2	lohr	s	lôs	r	s	innovative	o	o	conservative
255	1599	Thuer	fliehen	VVFIN	Ind.Past.Sg.3	flohe		N	fleuhan-	PastSgInd3	2	flohe	h	vlôch	h	h	conservative	o	o	conservative
255	1599	Thuer	ziehen	VVFIN	Subj.Past.Pl.1	Zoͤhen		N	teuhan-	PastPlSubj1	2	Zoͤhen	h		h	g	innovative	o	u	innovative
255	1599	Thuer	ziehen	VVFIN	Ind.Past.Pl.3	zogen	heraus=	N	teuhan-	PastPlInd3	2	zogen	h	zugen	g	g	conservative	o	u	innovative
255	1599	Thuer	fliehen	VVINF	--	fliehen		N	fleuhan-	inf	2	fliehen	h	vliehen	h	h	conservative	ie	ie	conservative
255	1599	Thuer	ziehen	VVFIN	*Pres.Pl.2	ziehet		N	teuhan-	PresPlInd2	2	ziehet	h		h	h	conservative	ie	ie	conservative
255	1599	Thuer	ziehen	VVINF	--	Heimziehen	heim=	N	teuhan-	inf	2	ziehen	h	ziehen	h	h	conservative	ie	ie	conservative
255	1599	Thuer	fliehen	VVINF	--	zufliehen		N	fleuhan-	inf	2	zufliehen	h	vliehen	h	h	conservative	ie	ie	conservative
255	1599	Thuer	fliehen	VVINF	--	fliehen		N	fleuhan-	inf	2	fliehen	h	vliehen	h	h	conservative	ie	ie	conservative
255	1599	Thuer	fliehen	VVINF	--	fliehen		N	fleuhan-	inf	2	fliehen	h	vliehen	h	h	conservative	ie	ie	conservative
255	1599	Thuer	fliehen	VVFIN	Ind.Past.Pl.3	flohen		N	fleuhan-	PastPlInd3	2	flohen	h	vluhen	h	g	innovative	o	u	innovative
255	1599	Thuer	fliehen	VVPP	--	entflohen	ent=	N	fleuhan-	ppl	2	flohen	h	gevlieht	h	g	innovative	o	o	conservative
255	1599	Thuer	ziehen	VVFIN	Ind.Past.Sg.3	zoch		N	teuhan-	PastSgInd3	2	zoch	h	zôch	h	h	conservative	o	o	conservative
255	1599	Thuer	ziehen	VVFIN	Ind.Past.Sg.3	Zoch	aus=	N	teuhan-	PastSgInd3	2	Zoch	h	zôch	h	h	conservative	o	o	conservative
